price,levy,manufacturer,prod_year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,is_turbo,car_age
7840,,MERCEDES-BENZ,2001,Coupe,Yes,Petrol,2.0,259000,4.0,Tiptronic,Rear,4-5,Right-hand drive,Silver,4,1,25
9593,447.0,HONDA,2013,Universal,Yes,Hybrid,1.3,112405,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,13
12388,1399.0,MERCEDES-BENZ,2010,Sedan,Yes,Diesel,3.5,189530,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,16
94,1202.0,HYUNDAI,2017,Sedan,Yes,Petrol,2.4,130678,4.0,Automatic,Front,2-3,Left wheel,White,12,0,9
17562,,TOYOTA,2012,Hatchback,No,Petrol,1.5,192000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,14
9722,1268.0,TOYOTA,2012,Hatchback,No,Hybrid,1.5,125000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,2,0,14
627,586.0,LEXUS,2012,Hatchback,Yes,Hybrid,1.8,192683,4.0,Automatic,Front,2-3,Left wheel,White,0,0,14
7840,,SUZUKI,2006,Hatchback,No,Petrol,1.5,19000,4.0,Automatic,4x4,2-3,Right-hand drive,Silver,4,0,20
392,1514.0,LEXUS,2011,Sedan,Yes,Petrol,4.6,202048,8.0,Automatic,4x4,2-3,Left wheel,White,0,0,15
12600,988.0,TOYOTA,2007,Hatchback,Yes,Hybrid,1.5,170000,4.0,Automatic,Front,2-3,Left wheel,Silver,6,0,19
4861,333.0,FORD,2014,Sedan,Yes,Hybrid,2.0,124493,4.0,Automatic,Front,2-3,Left wheel,White,0,0,12
42601,784.0,TOYOTA,2017,Hatchback,Yes,Petrol,1.5,17247,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,9
49864,891.0,BMW,2016,Sedan,Yes,Petrol,2.0,32000,4.0,Tiptronic,Rear,2-3,Left wheel,Black,12,1,10
17942,530.0,HYUNDAI,2013,Sedan,Yes,Petrol,1.6,196448,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,13
23408,707.0,HYUNDAI,2011,Jeep,Yes,Diesel,2.0,176635,4.0,Automatic,Front,2-3,Left wheel,White,4,0,15
18817,891.0,HYUNDAI,2016,Sedan,Yes,LPG,2.0,287140,4.0,Automatic,Front,2-3,Left wheel,White,4,0,10
330,765.0,TOYOTA,2015,Sedan,No,Petrol,2.0,0,4.0,Automatic,Front,2-3,Left wheel,Black,0,0,11
69935,1646.0,LEXUS,2015,Jeep,Yes,Petrol,4.6,273493,8.0,Automatic,4x4,2-3,Left wheel,Silver,0,0,11
20385,,MERCEDES-BENZ,2005,Microbus,No,Diesel,2.2,245000,4.0,Manual,Rear,4-5,Left wheel,White,2,1,21
15063,1024.0,HYUNDAI,2010,Minivan,Yes,Diesel,2.5,52717,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,16
627,586.0,TOYOTA,2012,Hatchback,Yes,Hybrid,1.8,435560,4.0,Automatic,Front,2-3,Left wheel,White,12,0,14
24462,,CHEVROLET,2014,Hatchback,Yes,Plug-in Hybrid,1.4,90000,4.0,Variator,Front,2-3,Left wheel,Carnelian red,8,0,12
13485,,TOYOTA,2012,Hatchback,Yes,Hybrid,1.8,0,4.0,Automatic,Front,2-3,Left wheel,White,8,0,14
627,1750.0,TOYOTA,2008,Jeep,Yes,Hybrid,3.3,277405,6.0,Automatic,4x4,2-3,Left wheel,Grey,12,0,18
13877,531.0,HYUNDAI,2012,Sedan,Yes,Diesel,1.6,213131,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,14
29793,,LEXUS,2008,Jeep,Yes,CNG,3.5,73000,6.0,Automatic,4x4,2-3,Left wheel,Silver,10,0,18
1176,934.0,MAZDA,2015,Sedan,Yes,Petrol,2.5,142800,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,11
59464,971.0,SSANGYONG,2016,Jeep,Yes,Diesel,2.2,43877,4.0,Automatic,Front,2-3,Left wheel,Brown,4,0,10
56136,1017.0,MERCEDES-BENZ,2017,Sedan,Yes,Petrol,2.0,50963,4.0,Automatic,Rear,2-3,Left wheel,Black,12,0,9
46728,1811.0,LEXUS,2010,Jeep,Yes,Petrol,4.6,260771,8.0,Automatic,4x4,2-3,Left wheel,Black,0,0,16
37633,1408.0,MERCEDES-BENZ,2007,Minivan,Yes,Diesel,2.2,145784,4.0,Manual,Rear,2-3,Left wheel,Black,10,1,19
27284,986.0,LEXUS,2010,Sedan,Yes,Hybrid,2.4,169000,4.0,Automatic,Front,2-3,Left wheel,Black,10,0,16
130,,TOYOTA,2009,Jeep,No,Hybrid,3.3,180000,6.0,Automatic,4x4,2-3,Left wheel,Grey,12,0,17
21953,308.0,LEXUS,2014,Hatchback,Yes,Hybrid,1.8,192000,4.0,Variator,Front,2-3,Left wheel,Grey,8,0,12
16741,640.0,HYUNDAI,2013,Sedan,Yes,Petrol,2.0,149289,4.0,Automatic,Front,2-3,Left wheel,White,4,0,13
13485,584.0,CHEVROLET,2014,Sedan,No,Petrol,1.8,87000,4.0,Tiptronic,Front,2-3,Left wheel,White,12,0,12
2700,,FORD,1995,Hatchback,No,Petrol,1.8,135000,4.0,Manual,Front,2-3,Left wheel,Red,2,0,31
22248,836.0,HYUNDAI,2010,Jeep,Yes,Diesel,2.0,184554,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,16
5645,,BMW,1996,Sedan,No,Petrol,1.6,300000,4.0,Manual,Rear,2-3,Left wheel,Red,2,0,30
5645,1436.0,BUICK,2010,Sedan,Yes,Petrol,3.6,158662,6.0,Automatic,Front,2-3,Left wheel,Black,12,0,16
2509,574.0,HONDA,2010,Hatchback,Yes,Hybrid,1.3,210758,4.0,Automatic,Front,2-3,Left wheel,Silver,0,0,16
23521,,MITSUBISHI,2008,Pickup,No,Diesel,2.5,320582,1.0,Manual,4x4,2-3,Left wheel,Silver,0,0,18
21492,1185.0,HYUNDAI,2009,Minivan,Yes,Diesel,2.5,51273,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,17
16308,474.0,CHEVROLET,2013,Hatchback,Yes,Petrol,1.4,140000,4.0,Tiptronic,Front,2-3,Left wheel,Golden,12,1,13
3136,3301.0,JEEP,1992,Jeep,Yes,Petrol,4.0,4512,8.0,Manual,4x4,2-3,Left wheel,Black,11,0,34
470,1249.0,TOYOTA,2017,Jeep,Yes,Petrol,2.5,58114,4.0,Automatic,Front,2-3,Left wheel,Blue,12,0,9
204,,NISSAN,2012,Jeep,No,Petrol,3.6,110000,4.0,Automatic,4x4,2-3,Left wheel,Black,4,0,14
470,583.0,CHEVROLET,2011,Hatchback,Yes,Petrol,1.6,155536,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,15
11917,765.0,FORD,2015,Hatchback,No,Petrol,2.0,85985,4.0,Tiptronic,Front,2-3,Left wheel,Silver,12,0,11
11604,,MAZDA,2009,Sedan,No,Petrol,2.0,181894,4.0,Tiptronic,Front,2-3,Left wheel,Grey,4,0,17
24148,,FORD,2013,Sedan,Yes,Hybrid,2.0,70000,4.0,Automatic,Front,2-3,Left wheel,White,0,0,13
392,761.0,TOYOTA,2010,Sedan,Yes,Petrol,1.8,0,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,16
8781,,HONDA,2004,Hatchback,No,Petrol,1.5,172000,4.0,Automatic,Front,2-3,Right-hand drive,Grey,2,0,22
10349,765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,53341,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,11
12231,2056.0,SUBARU,2012,Jeep,Yes,Petrol,2.5,110000,4.0,Automatic,4x4,2-3,Right-hand drive,Black,10,0,14
549,289.0,FORD,2008,Jeep,Yes,Hybrid,0.4,451117,4.0,Automatic,Front,2-3,Left wheel,Black,0,0,18
41281,880.0,SSANGYONG,2018,Jeep,Yes,Petrol,1.6,52349,4.0,Automatic,Front,2-3,Left wheel,White,4,0,8
10515,639.0,HYUNDAI,2014,Sedan,Yes,LPG,2.0,60850,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,12
51432,,LEXUS,2007,Jeep,Yes,Petrol,4.7,150000,8.0,Automatic,4x4,2-3,Left wheel,Beige,12,0,19
13485,915.0,BMW,2014,Sedan,Yes,Diesel,3.0,98368,6.0,Automatic,4x4,2-3,Left wheel,White,12,0,12
16308,,HONDA,2013,Sedan,No,Hybrid,1.5,128000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,2,0,13
29094,730.0,HYUNDAI,2016,Sedan,Yes,Petrol,1.6,54500,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,10
28225,1017.0,HYUNDAI,2017,Jeep,No,Petrol,2.0,25000,6.0,Automatic,4x4,2-3,Left wheel,Black,11,0,9
30734,,HONDA,2016,Sedan,No,Petrol,1.5,66200,4.0,Automatic,Front,2-3,Left wheel,Grey,12,1,10
1500,,OPEL,1995,Goods wagon,No,Petrol,2.0,700000,1.0,Manual,Rear,2-3,Left wheel,Green,0,0,31
27284,,MERCEDES-BENZ,2006,Sedan,Yes,LPG,5.5,134000,8.0,Tiptronic,Rear,2-3,Left wheel,Black,8,0,20
5331,,HONDA,2003,Sedan,No,Petrol,1.7,242000,4.0,Variator,Front,2-3,Right-hand drive,Silver,2,0,23
157,1058.0,MERCEDES-BENZ,2012,Jeep,Yes,Diesel,3.5,245762,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,14
4391,308.0,TOYOTA,2014,Hatchback,Yes,Hybrid,1.8,151923,4.0,Automatic,Front,2-3,Left wheel,White,12,0,12
30906,691.0,HONDA,2017,Hatchback,Yes,Petrol,1.3,68000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,9
18826,707.0,SSANGYONG,2011,Jeep,Yes,Diesel,2.0,181000,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,15
28357,777.0,HYUNDAI,2014,Minivan,Yes,Diesel,2.5,151780,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,12
15100,687.0,HYUNDAI,2010,Sedan,Yes,Petrol,1.6,98578,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,16
6899,,SUBARU,2002,Universal,No,CNG,2.0,169000,4.0,Tiptronic,4x4,2-3,Right-hand drive,Silver,4,1,24
549,1017.0,HYUNDAI,2017,Sedan,Yes,Petrol,2.0,83845,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,9
3607,,OPEL,2000,Sedan,No,CNG,1.2,300000,4.0,Manual,Front,2-3,Left wheel,Purple,2,0,26
188,645.0,TOYOTA,2011,Hatchback,Yes,Hybrid,1.8,197328,4.0,Automatic,Front,2-3,Left wheel,White,12,0,15
10349,,TOYOTA,2006,Hatchback,No,Hybrid,1.5,17778,4.0,Automatic,Front,2-3,Left wheel,Green,8,0,20
16894,530.0,HYUNDAI,2013,Sedan,Yes,Petrol,1.6,131411,4.0,Automatic,Front,2-3,Left wheel,White,4,0,13
157,919.0,BMW,2012,Jeep,Yes,Diesel,3.0,296395,6.0,Automatic,4x4,2-3,Left wheel,Grey,0,0,14
53031,1079.0,HYUNDAI,2018,Jeep,Yes,Diesel,2.0,102934,4.0,Automatic,Front,2-3,Left wheel,White,4,0,8
627,777.0,LEXUS,2014,Sedan,Yes,Petrol,2.5,126021,6.0,Automatic,Rear,2-3,Left wheel,White,12,0,12
16621,586.0,TOYOTA,2012,Sedan,No,Hybrid,1.8,137000,4.0,Variator,Front,2-3,Left wheel,Silver,16,0,14
35902,777.0,HYUNDAI,2014,Minivan,Yes,Diesel,2.5,117917,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,12
5645,1440.0,OPEL,2002,Goods wagon,No,Diesel,1.7,167000,4.0,Manual,Front,2-3,Left wheel,White,1,1,24
23521,,TOYOTA,2013,Hatchback,No,Hybrid,1.8,169600,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,13
11917,639.0,HYUNDAI,2014,Hatchback,No,Petrol,2.0,124226,4.0,Automatic,Front,2-3,Left wheel,Silver,0,0,12
12544,,CHEVROLET,2013,Hatchback,Yes,Petrol,1.2,93000,4.0,Automatic,Front,2-3,Left wheel,Silver,0,0,13
12074,1869.0,DODGE,2019,Sedan,Yes,Petrol,3.6,32453,6.0,Automatic,Front,2-3,Left wheel,Grey,12,0,7
8467,,BMW,1996,Sedan,Yes,CNG,4.0,14000,8.0,Tiptronic,Rear,2-3,Left wheel,Blue,6,0,30
13328,1399.0,LEXUS,2010,Jeep,Yes,Hybrid,3.5,186005,6.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,16
59586,,MERCEDES-BENZ,2016,Minivan,Yes,Diesel,2.2,212000,4.0,Automatic,Rear,2-3,Left wheel,Silver,0,1,10
45,,TOYOTA,2004,Hatchback,No,Petrol,1.5,100000,4.0,Automatic,Front,2-3,Left wheel,White,0,0,22
17249,,HYUNDAI,2010,Sedan,No,Petrol,2.4,101405,4.0,Tiptronic,Front,2-3,Left wheel,Grey,5,0,16
9000,,AUDI,2006,Sedan,Yes,Petrol,4.2,205000,8.0,Tiptronic,4x4,2-3,Left wheel,Black,12,0,20
5849,418.0,NISSAN,2014,Hatchback,Yes,Petrol,1.2,101537,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,12
1700,,FORD,1992,Hatchback,No,Diesel,1.8,111111,6.0,Manual,Front,2-3,Left wheel,Sky blue,0,0,34
12858,1820.0,MAZDA,2012,Sedan,No,Diesel,2.2,99000,4.0,Tiptronic,Front,2-3,Right-hand drive,Silver,12,1,14
5645,1324.0,TOYOTA,2010,Jeep,Yes,Hybrid,3.3,264877,6.0,Automatic,4x4,2-3,Left wheel,White,12,0,16
4234,761.0,TOYOTA,2010,Hatchback,Yes,Hybrid,1.8,158136,4.0,Automatic,Front,2-3,Left wheel,White,12,0,16
14113,,MERCEDES-BENZ,2002,Microbus,No,Diesel,2.2,0,5.0,Manual,Rear,4-5,Left wheel,White,2,1,24
9408,761.0,TOYOTA,2010,Hatchback,No,Hybrid,1.8,200000,4.0,Variator,Front,2-3,Left wheel,White,12,0,16
15681,,VOLKSWAGEN,2011,Jeep,No,Petrol,2.0,268800,4.0,Manual,Front,2-3,Left wheel,Silver,12,1,15
16621,1172.0,MERCEDES-BENZ,2011,Sedan,Yes,Diesel,3.5,119379,6.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,15
18240,528.0,HYUNDAI,2014,Sedan,Yes,Diesel,1.6,206344,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,12
15681,753.0,HYUNDAI,2012,Sedan,No,Petrol,2.4,100000,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,14
157,919.0,BMW,2012,Jeep,Yes,Diesel,3.0,296395,6.0,Automatic,4x4,2-3,Left wheel,Grey,0,0,14
2117,751.0,HYUNDAI,2013,Sedan,Yes,Petrol,2.4,104046,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,13
549,394.0,TOYOTA,2014,Sedan,Yes,Hybrid,2.5,130478,4.0,Automatic,Front,2-3,Left wheel,White,12,0,12
10506,1268.0,TOYOTA,2012,Sedan,No,Hybrid,1.5,134000,4.0,Variator,Front,2-3,Right-hand drive,Blue,2,0,14
19757,779.0,TOYOTA,2013,Sedan,Yes,Petrol,2.5,124000,4.0,Tiptronic,Front,2-3,Left wheel,Black,6,0,13
7527,,NISSAN,2005,Hatchback,Yes,Petrol,1.5,130000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,4,0,21
32615,891.0,HONDA,2016,Sedan,Yes,Petrol,2.0,20000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,10
20698,639.0,HYUNDAI,2014,Jeep,Yes,Diesel,2.0,71101,4.0,Automatic,Front,2-3,Left wheel,White,4,0,12
7840,,OPEL,2001,Coupe,Yes,Petrol,2.2,127000,4.0,Manual,Front,4-5,Left wheel,Black,6,0,25
31358,,SUBARU,2015,Jeep,No,Petrol,2.0,52000,6.0,Variator,4x4,2-3,Left wheel,Beige,12,0,11
29793,1823.0,MERCEDES-BENZ,2018,Jeep,Yes,Petrol,3.5,9765,6.0,Automatic,Rear,2-3,Left wheel,White,12,0,8
23364,353.0,TOYOTA,2015,Hatchback,No,Hybrid,1.8,128000,4.0,Variator,Front,2-3,Left wheel,White,8,0,11
14113,,MERCEDES-BENZ,2011,Sedan,Yes,Diesel,2.2,700000,4.0,Manual,Rear,2-3,Left wheel,White,12,1,15
50049,891.0,HYUNDAI,2016,Jeep,Yes,Diesel,2.0,145329,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,10
1019,1055.0,LEXUS,2013,Jeep,Yes,Hybrid,3.5,138038,6.0,Automatic,Front,2-3,Left wheel,White,12,0,13
37633,,MERCEDES-BENZ,2009,Minivan,Yes,Diesel,2.2,315000,6.0,Manual,Rear,2-3,Left wheel,Black,2,1,17
10349,1267.0,TOYOTA,2013,Hatchback,No,Hybrid,1.5,47000,4.0,Automatic,Front,2-3,Right-hand drive,Blue,10,0,13
20700,,TOYOTA,2014,Hatchback,Yes,Hybrid,1.8,75621,4.0,Automatic,Front,2-3,Left wheel,Blue,11,0,12
21639,,BMW,2004,Jeep,Yes,Diesel,3.0,300000,6.0,Tiptronic,4x4,2-3,Left wheel,Black,8,1,22
12544,473.0,CHEVROLET,2014,Sedan,No,Petrol,1.4,127816,4.0,Automatic,Front,2-3,Left wheel,Silver,0,0,12
2666,891.0,MERCEDES-BENZ,2016,Sedan,Yes,Petrol,2.0,51725,4.0,Automatic,Rear,2-3,Left wheel,Black,12,0,10
157,1172.0,MERCEDES-BENZ,2011,Jeep,Yes,Diesel,3.5,220323,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,15
10669,836.0,CHEVROLET,2010,Sedan,Yes,Diesel,2.0,161629,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,16
5893,966.0,DAEWOO,2009,Sedan,Yes,Petrol,2.0,74429,4.0,Automatic,Front,2-3,Left wheel,White,4,0,17
7778,1413.0,NISSAN,2011,Hatchback,Yes,Petrol,1.5,98000,4.0,Automatic,Front,2-3,Right-hand drive,Black,4,0,15
11604,640.0,FORD,2013,Hatchback,Yes,Petrol,2.0,200000,4.0,Automatic,Front,2-3,Left wheel,Silver,6,0,13
11760,,HONDA,2012,Hatchback,No,Hybrid,1.3,96000,4.0,Automatic,Front,2-3,Right-hand drive,White,4,0,14
6429,2225.0,TOYOTA,2017,Sedan,Yes,Petrol,4.6,190875,8.0,Automatic,4x4,2-3,Left wheel,White,12,0,9
51454,1202.0,JEEP,2017,Jeep,Yes,Petrol,2.4,109478,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,9
43868,730.0,SSANGYONG,2016,Jeep,Yes,Diesel,1.6,85134,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,10
3763,1714.0,TOYOTA,2017,Sedan,Yes,Petrol,3.5,174827,6.0,Automatic,4x4,2-3,Left wheel,Silver,12,0,9
27889,707.0,SSANGYONG,2011,Jeep,Yes,Diesel,2.0,70336,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,15
47,1399.0,TOYOTA,2010,Sedan,Yes,Petrol,3.5,195613,6.0,Automatic,Front,2-3,Left wheel,Grey,12,0,16
17249,,TOYOTA,2011,Minivan,No,Diesel,2.0,40000,4.0,Manual,Front,2-3,Left wheel,Silver,6,0,15
47042,,MERCEDES-BENZ,2007,Sedan,Yes,Petrol,5.5,185000,8.0,Tiptronic,4x4,2-3,Left wheel,Black,8,0,19
8467,639.0,HYUNDAI,2014,Sedan,Yes,LPG,2.0,592541,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,12
19757,528.0,NISSAN,2014,Jeep,No,Petrol,1.6,65600,4.0,Tiptronic,Front,2-3,Left wheel,Silver,6,1,12
7840,528.0,FORD,2014,Sedan,Yes,Petrol,1.6,66888,4.0,Automatic,Front,2-3,Left wheel,Grey,0,0,12
7370,,SUZUKI,2003,Sedan,No,Petrol,1.5,0,4.0,Manual,Front,4-5,Right-hand drive,Yellow,2,0,23
6272,1079.0,TOYOTA,2018,Jeep,Yes,Petrol,2.0,18754,4.0,Automatic,Front,2-3,Left wheel,Red,12,0,8
22580,,FORD,2007,Microbus,No,Diesel,2.2,160000,4.0,Manual,Front,2-3,Left wheel,Silver,4,1,19
19444,,VOLKSWAGEN,2012,Hatchback,No,Diesel,2.0,248000,4.0,Manual,Front,2-3,Left wheel,Black,6,1,14
13485,836.0,VOLKSWAGEN,2010,Sedan,Yes,Petrol,2.0,114000,4.0,Tiptronic,Front,2-3,Left wheel,White,8,1,16
15367,,MERCEDES-BENZ,2004,Microbus,No,Diesel,2.2,210000,4.0,Manual,Rear,4-5,Left wheel,White,2,1,22
17355,707.0,HYUNDAI,2011,Coupe,Yes,Petrol,2.0,112387,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,15
17876,781.0,VOLKSWAGEN,2012,Sedan,Yes,Petrol,2.5,112000,4.0,Tiptronic,Front,2-3,Left wheel,White,8,0,14
392,781.0,TOYOTA,2012,Sedan,Yes,Hybrid,2.5,314373,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,14
2509,574.0,HONDA,2010,Hatchback,Yes,Hybrid,1.3,210758,4.0,Automatic,Front,2-3,Left wheel,Silver,0,0,16
26149,836.0,HYUNDAI,2010,Jeep,Yes,Diesel,2.0,72464,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,16
314,749.0,CHEVROLET,2014,Jeep,Yes,Petrol,2.4,119768,4.0,Automatic,Front,2-3,Left wheel,White,12,0,12
62722,690.0,LEXUS,2016,Jeep,Yes,Hybrid,3.5,59858,6.0,Automatic,Front,2-3,Left wheel,Silver,12,0,10
25716,765.0,HYUNDAI,2015,Sedan,No,Petrol,2.0,47000,4.0,Tiptronic,Front,2-3,Left wheel,White,6,1,11
64290,518.0,TOYOTA,2016,Jeep,Yes,Hybrid,2.5,33500,4.0,Automatic,4x4,2-3,Left wheel,White,0,0,10
6272,,MERCEDES-BENZ,1996,Sedan,No,CNG,2.3,4000000,6.0,Automatic,Rear,2-3,Left wheel,Green,4,0,30
10641,639.0,HYUNDAI,2014,Sedan,Yes,LPG,2.0,75346,4.0,Automatic,Front,2-3,Left wheel,White,4,0,12
3293,585.0,HYUNDAI,2013,Sedan,Yes,Petrol,1.8,121029,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,13
19444,,FORD,2003,Microbus,Yes,Diesel,2.4,181000,4.0,Manual,Rear,2-3,Left wheel,White,4,1,23
20162,765.0,HYUNDAI,2015,Sedan,Yes,Petrol,2.0,14368,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,11
15367,765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,283895,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,11
627,917.0,PORSCHE,2013,Jeep,Yes,Diesel,3.0,313330,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,13
15681,333.0,SUBARU,2014,Sedan,Yes,Hybrid,2.0,270472,4.0,Automatic,4x4,2-3,Left wheel,White,0,0,12
4234,,NISSAN,2002,Sedan,No,Petrol,2.0,10000,4.0,Tiptronic,Front,2-3,Right-hand drive,Carnelian red,12,0,24
10036,,MERCEDES-BENZ,2002,Minivan,No,Diesel,2.2,270000,4.0,Manual,Front,2-3,Left wheel,Yellow,2,1,24
18817,,TOYOTA,2011,Sedan,No,Petrol,1.8,164800,4.0,Variator,Front,2-3,Left wheel,Silver,6,0,15
40769,971.0,HYUNDAI,2016,Jeep,Yes,Diesel,2.2,23216,4.0,Automatic,Front,2-3,Left wheel,White,4,0,10
3763,751.0,HYUNDAI,2013,Jeep,Yes,Petrol,2.4,53717,4.0,Automatic,4x4,2-3,Left wheel,Silver,0,0,13
77775,,TOYOTA,2014,Jeep,No,Diesel,3.0,117000,6.0,Automatic,4x4,2-3,Left wheel,Silver,12,1,12
16308,891.0,HYUNDAI,2016,Sedan,Yes,LPG,2.0,410884,4.0,Automatic,Front,2-3,Left wheel,White,4,0,10
314,781.0,SUBARU,2012,Jeep,Yes,Petrol,2.5,204579,4.0,Automatic,4x4,2-3,Left wheel,Black,0,0,14
52059,1363.0,LEXUS,2012,Jeep,Yes,Petrol,4.6,229334,8.0,Automatic,4x4,2-3,Left wheel,Black,0,0,14
4704,,BMW,1997,Sedan,Yes,Petrol,1.8,211000,4.0,Automatic,Rear,2-3,Right-hand drive,Blue,2,0,29
26030,,LEXUS,2013,Hatchback,Yes,Hybrid,1.8,153600,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,13
5959,,MITSUBISHI,2002,Sedan,No,Petrol,1.3,209000,4.0,Automatic,Rear,2-3,Right-hand drive,Green,2,0,24
17000,,TOYOTA,2007,Sedan,Yes,Hybrid,2.4,220800,4.0,Automatic,Front,2-3,Left wheel,Black,8,0,19
3500,,OPEL,1997,Sedan,No,Petrol,1.4,11111,4.0,Manual,Front,2-3,Left wheel,Green,2,0,29
18189,1095.0,CHEVROLET,2008,Jeep,Yes,Diesel,2.0,72000,4.0,Tiptronic,Front,2-3,Left wheel,Black,2,1,18
28222,640.0,HYUNDAI,2013,Jeep,Yes,Diesel,2.0,53729,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,13
2117,730.0,NISSAN,2016,Jeep,Yes,Petrol,1.6,181997,4.0,Automatic,4x4,2-3,Left wheel,Black,0,0,10
53759,1017.0,HYUNDAI,2017,Jeep,Yes,Diesel,2.0,140097,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,9
16308,,VOLKSWAGEN,2011,Sedan,Yes,LPG,2.5,169600,5.0,Tiptronic,Front,2-3,Left wheel,Black,8,0,15
42667,765.0,SSANGYONG,2015,Jeep,Yes,Diesel,2.0,110000,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,11
6899,642.0,HYUNDAI,2012,Sedan,Yes,LPG,2.0,85471,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,14
9408,,BMW,2004,Hatchback,No,Petrol,2.0,100000,4.0,Tiptronic,Rear,2-3,Right-hand drive,Silver,8,0,22
8467,,MAZDA,2005,Sedan,No,Petrol,2.3,65000,4.0,Tiptronic,Front,2-3,Left wheel,Grey,8,0,21
15530,891.0,HYUNDAI,2016,Sedan,Yes,LPG,2.0,290850,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
7840,,SUZUKI,2006,Hatchback,Yes,Petrol,1.6,130000,4.0,Manual,Front,2-3,Right-hand drive,Black,12,0,20
20385,,MERCEDES-BENZ,2005,Sedan,Yes,Petrol,5.0,230000,8.0,Tiptronic,Rear,2-3,Left wheel,Silver,10,0,21
29950,891.0,HYUNDAI,2016,Jeep,Yes,Diesel,2.0,50079,4.0,Automatic,Front,2-3,Left wheel,White,4,0,10
8154,,MERCEDES-BENZ,2000,Coupe,No,Petrol,2.3,290000,4.0,Tiptronic,Rear,4-5,Left wheel,Blue,4,0,26
9408,,SUZUKI,2005,Universal,No,Diesel,1.4,162000,4.0,Manual,Front,2-3,Left wheel,Silver,4,1,21
10976,1267.0,TOYOTA,2013,Hatchback,No,Hybrid,1.5,64000,4.0,Variator,Front,2-3,Right-hand drive,Black,4,0,13
18189,488.0,KIA,2016,Sedan,Yes,Petrol,1.0,41370,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,10
314,586.0,TOYOTA,2012,Hatchback,Yes,Hybrid,1.8,418667,4.0,Automatic,Front,2-3,Left wheel,White,12,0,14
14426,,SUBARU,2011,Sedan,No,LPG,2.5,185000,4.0,Tiptronic,4x4,2-3,Left wheel,Blue,8,0,15
16308,,BMW,2004,Sedan,Yes,Petrol,3.0,231000,6.0,Automatic,Rear,2-3,Left wheel,Blue,8,0,22
