levy,manufacturer,prod_year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,is_turbo,car_age
1017.0,HYUNDAI,2017,Sedan,Yes,Petrol,2.0,58414,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,9
,VOLKSWAGEN,2016,Sedan,Yes,Petrol,1.8,32000,4.0,Automatic,Front,2-3,Left wheel,Black,12,1,10
583.0,HYUNDAI,2011,Sedan,Yes,Petrol,1.6,35951,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,15
595.0,HONDA,2015,Hatchback,Yes,Petrol,1.5,111774,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,11
586.0,TOYOTA,2012,Hatchback,No,Hybrid,1.8,160913,4.0,Tiptronic,Front,2-3,Left wheel,Silver,12,0,14
642.0,VOLKSWAGEN,2012,Sedan,Yes,Diesel,2.0,97070,4.0,Tiptronic,Front,2-3,Left wheel,Grey,12,1,14
765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,51274,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,11
831.0,HYUNDAI,2011,Sedan,Yes,Hybrid,2.4,224349,4.0,Automatic,Front,2-3,Left wheel,Grey,0,0,15
764.0,KIA,2015,Sedan,Yes,Petrol,2.0,64032,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,11
,BMW,2007,Sedan,Yes,Petrol,3.0,247000,6.0,Tiptronic,Rear,2-3,Left wheel,Grey,8,0,19
,MERCEDES-BENZ,1998,Sedan,Yes,CNG,2.3,200000,4.0,Automatic,Rear,2-3,Left wheel,Green,4,0,28
,TOYOTA,2005,Minivan,No,Petrol,2.0,18500,4.0,Variator,4x4,2-3,Right-hand drive,Black,2,0,21
891.0,MITSUBISHI,2016,Jeep,No,Petrol,2.0,65000,4.0,Tiptronic,Front,2-3,Left wheel,Grey,6,0,10
,VAZ,2018,Sedan,No,Petrol,1.6,35000,6.0,Tiptronic,Front,2-3,Left wheel,Black,12,0,8
,TOYOTA,2009,Sedan,No,Hybrid,1.5,288000,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,17
779.0,TOYOTA,2013,Sedan,Yes,Hybrid,2.5,136861,4.0,Automatic,Front,2-3,Left wheel,Blue,12,0,13
919.0,BMW,2012,Jeep,Yes,Diesel,3.0,420794,6.0,Automatic,4x4,2-3,Left wheel,Black,0,0,14
1053.0,MERCEDES-BENZ,2014,Sedan,Yes,Petrol,3.5,146395,6.0,Automatic,Rear,2-3,Left wheel,Grey,12,0,12
1018.0,MERCEDES-BENZ,2011,Sedan,Yes,Diesel,3.0,273186,6.0,Automatic,Rear,2-3,Left wheel,White,12,0,15
586.0,LEXUS,2012,Hatchback,Yes,Hybrid,1.8,142394,4.0,Automatic,Front,2-3,Left wheel,White,0,0,14
831.0,SSANGYONG,2017,Jeep,Yes,Diesel,1.6,29308,4.0,Automatic,Front,2-3,Left wheel,White,4,0,9
639.0,HYUNDAI,2014,Jeep,Yes,Diesel,2.0,175126,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,12
642.0,CHEVROLET,2012,Jeep,Yes,Diesel,2.0,242409,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,14
,MITSUBISHI,2003,Jeep,No,Petrol,3.5,120000,6.0,Tiptronic,Rear,4-5,Right-hand drive,White,2,0,23
832.0,TOYOTA,2014,Jeep,Yes,Petrol,2.7,64994,4.0,Automatic,Rear,2-3,Left wheel,Grey,12,0,12
,MERCEDES-BENZ,1995,Sedan,No,Petrol,1.8,335000,4.0,Manual,Rear,2-3,Left wheel,Silver,2,1,31
,VOLKSWAGEN,2011,Sedan,Yes,Petrol,2.5,136000,4.0,Tiptronic,Front,2-3,Left wheel,Black,10,0,15
1099.0,SSANGYONG,2010,Jeep,Yes,Diesel,2.7,145221,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,16
1249.0,CHEVROLET,2017,Sedan,Yes,Petrol,2.5,65496,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,9
790.0,CHEVROLET,2009,Sedan,Yes,Petrol,1.6,38413,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,17
1935.0,LEXUS,2016,Jeep,Yes,Petrol,4.6,155976,8.0,Automatic,4x4,2-3,Left wheel,White,0,0,10
765.0,MERCEDES-BENZ,2015,Coupe,Yes,Petrol,2.0,43000,5.0,Tiptronic,4x4,2-3,Left wheel,Red,10,1,11
,LEXUS,2014,Hatchback,Yes,Hybrid,1.8,134131,4.0,Automatic,Front,2-3,Left wheel,Black,0,0,12
584.0,HYUNDAI,2014,Sedan,No,Petrol,1.8,102000,4.0,Automatic,Front,2-3,Left wheel,Blue,12,0,12
1832.0,MERCEDES-BENZ,2005,Microbus,No,Diesel,2.2,183000,4.0,Manual,Rear,4-5,Left wheel,White,2,1,21
781.0,TOYOTA,2012,Jeep,No,Petrol,2.5,98000,4.0,Tiptronic,Front,2-3,Left wheel,Black,10,0,14
867.0,FIAT,2007,Hatchback,No,Diesel,1.3,212000,4.0,Automatic,Front,4-5,Left wheel,Blue,6,1,19
,LEXUS,2008,Jeep,Yes,CNG,3.5,73000,6.0,Automatic,4x4,2-3,Left wheel,Silver,10,0,18
,MITSUBISHI,1998,Pickup,No,Diesel,2.5,0,4.0,Manual,4x4,2-3,Left wheel,Blue,2,1,28
1249.0,HYUNDAI,2017,Universal,Yes,Diesel,2.5,184189,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,9
,BMW,2003,Sedan,Yes,Petrol,2.5,190000,6.0,Tiptronic,Rear,2-3,Left wheel,Grey,6,0,23
1211.0,BMW,2010,Jeep,Yes,Petrol,3.0,171000,6.0,Tiptronic,4x4,2-3,Left wheel,Black,16,1,16
690.0,LEXUS,2016,Jeep,Yes,Hybrid,3.5,59858,6.0,Automatic,Front,2-3,Left wheel,Silver,12,0,10
474.0,CHEVROLET,2013,Sedan,Yes,Petrol,1.4,123000,4.0,Automatic,Rear,2-3,Left wheel,Black,8,1,13
562.0,CHEVROLET,2015,Sedan,Yes,Petrol,1.4,88000,4.0,Automatic,Front,>5,Left wheel,White,12,1,11
,MITSUBISHI,2003,Jeep,No,Petrol,2.4,13000,4.0,Tiptronic,4x4,2-3,Left wheel,White,2,0,23
,MERCEDES-BENZ,2003,Jeep,Yes,CNG,3.7,321600,6.0,Tiptronic,4x4,>5,Left wheel,Black,0,0,23
779.0,VOLKSWAGEN,2013,Sedan,Yes,Petrol,2.5,61900,5.0,Tiptronic,Front,2-3,Left wheel,Grey,8,0,13
585.0,TOYOTA,2013,Jeep,Yes,Hybrid,1.8,298248,4.0,Automatic,Front,2-3,Left wheel,White,12,0,13
1104.0,AUDI,2015,Jeep,Yes,Petrol,3.0,264014,6.0,Automatic,4x4,2-3,Left wheel,Black,0,0,11
765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,536212,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,11
650.0,CHEVROLET,2016,Sedan,No,Petrol,1.4,35500,4.0,Tiptronic,Front,2-3,Left wheel,Brown,8,1,10
,TOYOTA,2009,Sedan,Yes,Hybrid,1.8,1111111,4.0,Automatic,Front,2-3,Left wheel,White,4,0,17
528.0,HYUNDAI,2014,Sedan,Yes,Petrol,1.6,73628,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,12
911.0,HYUNDAI,2010,Jeep,Yes,Diesel,2.2,91393,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,16
1529.0,MERCEDES-BENZ,1995,Sedan,No,Petrol,1.8,2014,4.0,Manual,Rear,2-3,Left wheel,Black,2,0,31
1058.0,MERCEDES-BENZ,2012,Sedan,Yes,Diesel,3.5,240987,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,14
707.0,AUDI,2011,Sedan,Yes,Petrol,2.0,190000,4.0,Tiptronic,4x4,2-3,Left wheel,Grey,12,1,15
,FORD,2013,Hatchback,Yes,Plug-in Hybrid,2.0,133000,4.0,Automatic,Front,2-3,Left wheel,Silver,10,0,13
,FORD,1995,Goods wagon,No,Diesel,2.5,207888,4.0,Manual,Rear,2-3,Left wheel,White,0,1,31
639.0,FORD,2014,Hatchback,No,Petrol,2.0,130326,4.0,Automatic,Front,2-3,Left wheel,Grey,6,0,12
640.0,FORD,2013,Hatchback,Yes,Hybrid,2.0,96289,4.0,Automatic,Front,2-3,Left wheel,White,8,0,13
,SUBARU,2003,Jeep,No,Petrol,2.5,270000,4.0,Tiptronic,4x4,2-3,Right-hand drive,Black,12,0,23
765.0,HYUNDAI,2015,Jeep,Yes,Diesel,2.0,143269,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,11
502.0,TOYOTA,2013,Hatchback,Yes,Hybrid,1.5,143686,4.0,Automatic,Front,2-3,Left wheel,White,4,0,13
584.0,HYUNDAI,2014,Sedan,No,Petrol,1.8,144000,4.0,Tiptronic,Front,2-3,Left wheel,Grey,12,0,12
,VOLKSWAGEN,2004,Minivan,No,Diesel,1.9,180000,4.0,Manual,Front,2-3,Left wheel,Beige,2,1,22
531.0,HYUNDAI,2012,Sedan,Yes,Petrol,1.6,134000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,14
831.0,CHEVROLET,2011,Sedan,Yes,Petrol,2.4,489821,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,15
595.0,HONDA,2015,Hatchback,Yes,Petrol,1.5,65000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,11
583.0,HYUNDAI,2011,Sedan,Yes,Petrol,1.6,120581,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,15
,CHEVROLET,2011,Sedan,No,Petrol,1.8,108000,4.0,Tiptronic,Front,2-3,Left wheel,White,4,0,15
,HYUNDAI,2012,Sedan,Yes,Hybrid,2.4,230400,4.0,Tiptronic,Front,2-3,Left wheel,Black,6,0,14
382.0,KIA,2014,Sedan,Yes,Hybrid,2.4,114000,4.0,Automatic,Front,2-3,Left wheel,Blue,10,0,12
,TOYOTA,2012,Sedan,Yes,Hybrid,2.5,160000,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,14
,MERCEDES-BENZ,2006,Jeep,Yes,Petrol,3.5,126700,6.0,Automatic,4x4,2-3,Left wheel,Blue,6,0,20
,OPEL,2005,Minivan,No,Petrol,2.2,11111,4.0,Automatic,Front,2-3,Left wheel,Silver,0,0,21
1141.0,TOYOTA,2009,Sedan,No,Hybrid,2.4,127000,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,17
,MERCEDES-BENZ,2012,Jeep,Yes,Petrol,4.7,96000,8.0,Tiptronic,4x4,2-3,Left wheel,Black,8,1,14
362.0,CHEVROLET,2014,Sedan,Yes,Petrol,1.0,34855,4.0,Automatic,Front,2-3,Left wheel,White,4,0,12
521.0,CHEVROLET,2011,Hatchback,Yes,Hybrid,1.4,288778,4.0,Automatic,Front,2-3,Left wheel,Black,0,0,15
1249.0,CHEVROLET,2017,Sedan,Yes,Petrol,2.5,56486,4.0,Automatic,Front,2-3,Left wheel,Golden,4,0,9
781.0,VOLKSWAGEN,2012,Sedan,No,Petrol,2.5,188485,4.0,Tiptronic,Front,2-3,Left wheel,Silver,12,0,14
,VAZ,2010,Sedan,No,Petrol,1.6,34678,4.0,Manual,Rear,2-3,Left wheel,White,12,0,16
,FORD,2014,Sedan,Yes,Hybrid,2.0,254455,6.0,Automatic,Front,2-3,Left wheel,White,12,0,12
639.0,CHEVROLET,2014,Jeep,Yes,Diesel,2.0,177103,4.0,Automatic,Front,2-3,Left wheel,White,4,0,12
,JEEP,1997,Jeep,Yes,Petrol,4.0,0,6.0,Automatic,4x4,2-3,Left wheel,Red,2,0,29
639.0,CHEVROLET,2014,Jeep,Yes,Diesel,2.0,82014,4.0,Automatic,Front,2-3,Left wheel,Black,4,0,12
986.0,TOYOTA,2010,Sedan,Yes,Hybrid,2.4,129170,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,16
642.0,HYUNDAI,2012,Jeep,Yes,Diesel,2.0,180491,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,14
,FORD,1996,Microbus,No,Diesel,2.5,270000,4.0,Manual,Rear,2-3,Left wheel,Sky blue,2,0,30
,MERCEDES-BENZ,2004,Microbus,Yes,Diesel,2.2,400000,4.0,Manual,Front,2-3,Left wheel,Blue,0,0,22
971.0,HYUNDAI,2016,Jeep,Yes,Diesel,2.2,111648,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,10
,HONDA,2012,Hatchback,No,Hybrid,1.3,81000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,8,0,14
761.0,TOYOTA,2010,Hatchback,No,Hybrid,1.8,141000,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,16
,NISSAN,2004,Hatchback,Yes,Petrol,1.5,138000,4.0,Variator,Front,2-3,Right-hand drive,Black,4,0,22
1018.0,BMW,2011,Sedan,Yes,Petrol,3.0,128086,6.0,Automatic,Rear,2-3,Left wheel,Silver,0,0,15
765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,609333,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,11
645.0,TOYOTA,2011,Sedan,No,Hybrid,1.8,188800,4.0,Automatic,Front,2-3,Left wheel,Silver,10,0,15
,INFINITI,2008,Coupe,Yes,Petrol,3.7,151000,6.0,Manual,Rear,4-5,Left wheel,Black,12,0,18
,NISSAN,2004,Hatchback,No,LPG,1.3,127000,4.0,Automatic,Front,2-3,Right-hand drive,Orange,4,0,22
645.0,TOYOTA,2011,Hatchback,Yes,Hybrid,1.8,320064,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,15
707.0,HYUNDAI,2011,Sedan,Yes,Petrol,2.0,91678,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,15
1051.0,HYUNDAI,2016,Sedan,No,Petrol,2.4,0,4.0,Automatic,Front,2-3,Left wheel,Beige,0,0,10
707.0,HYUNDAI,2011,Jeep,Yes,Diesel,2.0,129000,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,15
,HYUNDAI,2009,Minivan,Yes,Diesel,2.5,120000,6.0,Tiptronic,Rear,>5,Left wheel,Silver,12,1,17
,VOLKSWAGEN,2015,Sedan,Yes,Petrol,1.8,74000,4.0,Tiptronic,Front,2-3,Left wheel,Red,6,0,11
,TOYOTA,2005,Hatchback,No,Petrol,1.3,190000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,8,0,21
1363.0,LEXUS,2012,Jeep,Yes,Petrol,4.6,229334,8.0,Automatic,4x4,2-3,Left wheel,Black,0,0,14
1811.0,LEXUS,2010,Jeep,Yes,Petrol,4.6,155821,8.0,Automatic,4x4,2-3,Left wheel,Black,0,0,16
640.0,CHEVROLET,2013,Jeep,Yes,Diesel,2.0,121042,4.0,Automatic,Front,2-3,Left wheel,White,4,0,13
836.0,VOLKSWAGEN,2010,Sedan,Yes,Petrol,2.0,66000,4.0,Tiptronic,Front,2-3,Left wheel,Silver,12,0,16
586.0,HYUNDAI,2012,Sedan,Yes,Petrol,1.8,189853,4.0,Automatic,Front,2-3,Left wheel,White,4,0,14
1030.0,NISSAN,2014,Hatchback,No,Petrol,1.2,125000,3.0,Automatic,Front,2-3,Right-hand drive,Silver,2,0,12
765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,536315,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,11
,TOYOTA,2013,Hatchback,No,Hybrid,1.5,109000,4.0,Automatic,Front,2-3,Right-hand drive,Black,2,0,13
1197.0,NISSAN,2012,Jeep,No,Petrol,4.0,203200,6.0,Tiptronic,4x4,2-3,Left wheel,Grey,6,0,14
394.0,TOYOTA,2014,Sedan,Yes,Hybrid,2.5,115312,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,12
,HYUNDAI,2015,Hatchback,Yes,Petrol,1.6,116800,4.0,Tiptronic,Front,4-5,Left wheel,Black,4,0,11
777.0,TOYOTA,2014,Sedan,Yes,Petrol,2.5,128000,4.0,Tiptronic,Front,2-3,Left wheel,Black,0,0,12
761.0,TOYOTA,2010,Hatchback,Yes,Hybrid,1.8,238469,4.0,Automatic,Front,2-3,Left wheel,Red,0,0,16
777.0,FORD,2014,Sedan,Yes,Petrol,2.5,182963,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,12
490.0,TOYOTA,2011,Hatchback,No,Petrol,1.3,171000,4.0,Variator,4x4,2-3,Left wheel,Pink,7,0,15
1493.0,MERCEDES-BENZ,2016,Sedan,Yes,Diesel,3.5,77205,6.0,Automatic,Rear,2-3,Left wheel,Grey,12,0,10
,NISSAN,2004,Minivan,No,Petrol,2.0,160000,4.0,Automatic,Front,2-3,Left wheel,White,4,0,22
,FORD,2007,Microbus,No,Diesel,2.4,290000,4.0,Manual,Rear,2-3,Left wheel,White,1,1,19
,FORD,2000,Microbus,No,Diesel,2.5,3538,6.0,Manual,Rear,2-3,Left wheel,Beige,0,0,26
528.0,FORD,2014,Jeep,No,Petrol,1.6,0,4.0,Automatic,4x4,2-3,Left wheel,Blue,0,0,12
,MERCEDES-BENZ,2005,Sedan,Yes,Diesel,2.2,233454,6.0,Manual,Rear,2-3,Left wheel,Black,6,1,21
831.0,SSANGYONG,2017,Jeep,Yes,Diesel,1.6,54405,4.0,Automatic,Front,2-3,Left wheel,White,4,0,9
639.0,HYUNDAI,2014,Jeep,Yes,Diesel,2.0,80186,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,12
641.0,CHEVROLET,2012,Jeep,Yes,Diesel,2.0,79749,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,14
781.0,TOYOTA,2012,Sedan,Yes,Hybrid,2.5,228717,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,14
1346.0,FORD,2013,Jeep,Yes,Petrol,1.6,14000,4.0,Tiptronic,Front,2-3,Right-hand drive,Grey,12,0,13
1141.0,FORD,2009,Microbus,No,Diesel,2.4,133000,4.0,Manual,4x4,2-3,Left wheel,White,2,1,17
1036.0,JEEP,2015,Jeep,Yes,Diesel,2.8,64329,4.0,Automatic,Front,2-3,Left wheel,Yellow,4,0,11
988.0,TOYOTA,2007,Hatchback,No,Petrol,1.5,318400,4.0,Automatic,Front,2-3,Left wheel,Silver,6,0,19
503.0,TOYOTA,2012,Hatchback,Yes,Petrol,1.5,81400,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,14
,TOYOTA,2001,Coupe,No,Petrol,1.0,175000,4.0,Automatic,Front,4-5,Right-hand drive,Pink,2,0,25
,NISSAN,2005,Jeep,Yes,Petrol,2.0,137453,4.0,Automatic,4x4,2-3,Left wheel,White,6,0,21
502.0,TOYOTA,2013,Hatchback,No,Hybrid,1.5,145000,4.0,Variator,Front,2-3,Left wheel,Sky blue,8,0,13
640.0,FORD,2013,Sedan,Yes,Hybrid,2.0,218400,4.0,Automatic,Front,2-3,Left wheel,Black,6,0,13
1249.0,TOYOTA,2017,Sedan,Yes,Petrol,2.5,32000,4.0,Tiptronic,Front,2-3,Left wheel,Black,10,0,9
,SUBARU,2003,Sedan,No,Petrol,2.0,174000,4.0,Automatic,4x4,2-3,Right-hand drive,Black,2,1,23
1760.0,PORSCHE,2017,Jeep,Yes,Petrol,3.6,37184,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,9
891.0,MAZDA,2016,Sedan,No,Petrol,2.0,70194,4.0,Automatic,Front,2-3,Left wheel,Black,8,0,10
586.0,LEXUS,2012,Hatchback,Yes,Hybrid,1.8,95000,4.0,Automatic,Front,2-3,Left wheel,Carnelian red,10,0,14
531.0,HYUNDAI,2012,Sedan,Yes,Petrol,1.6,143502,4.0,Automatic,Front,2-3,Left wheel,White,4,0,14
770.0,HYUNDAI,2016,Jeep,Yes,Diesel,1.7,99217,4.0,Automatic,Front,2-3,Left wheel,White,4,0,10
584.0,HYUNDAI,2014,Sedan,Yes,Petrol,1.8,107155,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,12
1055.0,LEXUS,2013,Jeep,Yes,Hybrid,3.5,361603,6.0,Automatic,Front,2-3,Left wheel,Black,12,0,13
,HONDA,1998,Jeep,No,CNG,2.0,20000,4.0,Automatic,4x4,2-3,Left wheel,Silver,5,0,28
,BMW,1995,Sedan,No,Petrol,2.0,354000,6.0,Manual,Rear,2-3,Left wheel,Blue,2,0,31
,MERCEDES-BENZ,2001,Sedan,Yes,Petrol,2.6,20017,6.0,Tiptronic,Rear,2-3,Left wheel,Black,10,0,25
1481.0,MERCEDES-BENZ,2017,Jeep,Yes,Petrol,3.0,51824,6.0,Automatic,4x4,2-3,Left wheel,White,12,0,9
1091.0,HYUNDAI,2016,Universal,Yes,Diesel,2.5,124708,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,10
,OPEL,1994,Sedan,No,CNG,1.6,0,4.0,Manual,Front,2-3,Left wheel,Green,2,0,32
,BMW,2004,Jeep,Yes,Diesel,3.0,300000,6.0,Tiptronic,4x4,2-3,Left wheel,Black,8,1,22
761.0,TOYOTA,2010,Sedan,Yes,Petrol,1.8,290280,4.0,Automatic,Front,2-3,Left wheel,Silver,12,0,16
,VOLKSWAGEN,2011,Sedan,No,Petrol,2.0,97600,6.0,Tiptronic,Front,2-3,Left wheel,Black,10,0,15
,MAZDA,1995,Hatchback,Yes,Petrol,1.5,147000,4.0,Manual,Front,2-3,Left wheel,Silver,2,0,31
919.0,BMW,2012,Jeep,Yes,Petrol,3.0,1000,6.0,Automatic,4x4,2-3,Left wheel,White,12,1,14
,HONDA,2012,Sedan,Yes,Hybrid,1.5,180000,4.0,Variator,Front,2-3,Left wheel,Sky blue,8,0,14
,SUBARU,2001,Universal,No,Petrol,2.0,0,4.0,Automatic,4x4,2-3,Right-hand drive,Silver,2,1,25
645.0,HYUNDAI,2011,Jeep,Yes,Petrol,1.8,172502,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,15
,AUDI,2013,Universal,Yes,Diesel,3.0,135000,6.0,Tiptronic,4x4,2-3,Left wheel,Brown,8,1,13
1172.0,FORD,2011,Sedan,Yes,Petrol,3.5,139934,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,15
751.0,CHEVROLET,2013,Sedan,Yes,Petrol,2.4,226233,4.0,Automatic,Front,2-3,Left wheel,White,4,0,13
1091.0,HYUNDAI,2016,Minivan,Yes,Diesel,2.5,96334,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,10
765.0,HYUNDAI,2015,Jeep,Yes,Diesel,2.0,119038,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,11
607.0,LEXUS,2019,Sedan,Yes,Hybrid,2.5,13362,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,7
765.0,SUBARU,2015,Sedan,Yes,Petrol,2.0,111285,4.0,Automatic,4x4,2-3,Left wheel,Black,0,0,11
474.0,FIAT,2013,Coupe,Yes,Petrol,1.4,81064,4.0,Tiptronic,Front,4-5,Left wheel,Green,12,0,13
966.0,HYUNDAI,2009,Coupe,Yes,Petrol,2.0,158642,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,17
,MERCEDES-BENZ,2004,Microbus,No,Diesel,2.2,371500,4.0,Manual,4x4,2-3,Left wheel,White,2,1,22
781.0,TOYOTA,2012,Sedan,Yes,Hybrid,2.5,90000,4.0,Tiptronic,Front,2-3,Left wheel,Black,8,0,14
456.0,TOYOTA,2015,Sedan,Yes,Hybrid,2.5,0,4.0,Automatic,Front,2-3,Left wheel,Black,12,0,11
1399.0,MERCEDES-BENZ,2010,Sedan,Yes,Petrol,3.5,85000,6.0,Tiptronic,Rear,2-3,Left wheel,Black,12,1,16
836.0,HYUNDAI,2010,Jeep,Yes,Diesel,2.0,167512,4.0,Automatic,Front,2-3,Left wheel,Grey,4,0,16
928.0,OPEL,2007,Hatchback,No,Petrol,1.4,180000,4.0,Manual,Front,2-3,Left wheel,Black,8,0,19
1324.0,TOYOTA,2010,Jeep,Yes,Hybrid,3.3,264877,6.0,Automatic,4x4,2-3,Left wheel,White,12,0,16
585.0,HYUNDAI,2013,Sedan,No,Petrol,1.8,80000,4.0,Automatic,Front,2-3,Left wheel,Brown,6,0,13
765.0,SUBARU,2015,Hatchback,Yes,Petrol,2.0,61230,4.0,Automatic,4x4,2-3,Left wheel,Red,10,1,11
891.0,HYUNDAI,2016,Sedan,Yes,LPG,2.0,358526,4.0,Automatic,Front,2-3,Left wheel,Orange,4,0,10
,LAND ROVER,2011,Jeep,Yes,Diesel,3.6,175000,8.0,Tiptronic,4x4,2-3,Left wheel,Black,12,1,15
891.0,HYUNDAI,2016,Jeep,Yes,Diesel,2.0,195996,4.0,Automatic,Front,2-3,Left wheel,White,4,0,10
697.0,HONDA,2015,Sedan,Yes,Petrol,1.8,100658,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,11
1266.0,TOYOTA,2014,Sedan,No,Hybrid,1.5,108000,4.0,Automatic,Front,2-3,Right-hand drive,Silver,4,0,12
1473.0,ACURA,2010,Sedan,Yes,Petrol,3.7,280040,6.0,Automatic,4x4,2-3,Left wheel,White,12,0,16
746.0,TOYOTA,2009,Hatchback,Yes,Hybrid,1.5,173213,4.0,Automatic,Front,2-3,Left wheel,White,12,0,17
,TOYOTA,2012,Hatchback,No,Hybrid,1.5,91400,4.0,Variator,Front,2-3,Left wheel,Silver,12,0,14
1811.0,LEXUS,2010,Jeep,Yes,Petrol,4.6,260771,8.0,Automatic,4x4,2-3,Left wheel,Black,0,0,16
765.0,HYUNDAI,2015,Sedan,Yes,LPG,2.0,272769,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,11
645.0,TOYOTA,2011,Jeep,Yes,Hybrid,1.8,415150,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,15
781.0,SUBARU,2012,Jeep,Yes,Petrol,2.5,148213,4.0,Automatic,4x4,2-3,Left wheel,Blue,0,0,14
,MERCEDES-BENZ,1997,Sedan,No,Petrol,2.0,0,4.0,Manual,Rear,2-3,Left wheel,Blue,4,0,29
1624.0,MERCEDES-BENZ,2009,Jeep,Yes,Diesel,3.5,274088,6.0,Automatic,4x4,2-3,Left wheel,Black,12,0,17
649.0,HONDA,2010,Hatchback,No,Petrol,1.5,164800,4.0,Automatic,Front,2-3,Left wheel,Silver,8,0,16
,MERCEDES-BENZ,2011,Jeep,Yes,Petrol,3.5,11111,6.0,Tiptronic,Rear,2-3,Left wheel,Black,8,0,15
,SAAB,2003,Sedan,No,Diesel,2.2,200000,4.0,Manual,Front,2-3,Left wheel,Black,0,1,23
639.0,CHEVROLET,2014,Sedan,Yes,Diesel,2.0,38710,4.0,Automatic,Front,2-3,Left wheel,Brown,4,0,12
1277.0,HYUNDAI,2018,Sedan,Yes,Petrol,2.4,11314,4.0,Automatic,Front,2-3,Left wheel,Grey,12,0,8
790.0,DAEWOO,2009,Sedan,Yes,Petrol,1.6,84818,4.0,Automatic,Front,2-3,Left wheel,Blue,4,0,17
1079.0,TOYOTA,2018,Jeep,Yes,Petrol,2.0,18754,4.0,Automatic,Front,2-3,Left wheel,Red,12,0,8
880.0,HYUNDAI,2018,Sedan,Yes,Petrol,1.6,20388,4.0,Automatic,Front,2-3,Left wheel,White,4,0,8
,MERCEDES-BENZ,2009,Hatchback,Yes,Diesel,2.0,151000,4.0,Tiptronic,Front,2-3,Left wheel,Beige,8,1,17
,MERCEDES-BENZ,2008,Microbus,Yes,Diesel,2.2,360000,4.0,Manual,Rear,2-3,Left wheel,White,2,1,18
891.0,HYUNDAI,2016,Jeep,Yes,Diesel,2.0,99000,4.0,Automatic,Front,2-3,Left wheel,Silver,4,0,10
,JAGUAR,1999,Sedan,Yes,Petrol,3.0,1111,6.0,Tiptronic,Rear,2-3,Left wheel,Black,5,0,27
